CODELISTNAME,RANK,CODEDVALUE,TRANSLATED,TYPE,CODELISTDICTIONARY,CODELISTVERSION,ORDERNUMBER,sourcedataset,sourcevariable,sourcevalue,sourcetype
QSTESTCD,5246,TSCYC185,TSCYC185,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5247,TSCYC186,TSCYC186,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5248,TSCYC187,TSCYC187,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5249,TSCYC188,TSCYC188,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5250,TSCYC189,TSCYC189,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5251,TSCYC190,TSCYC190,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5252,TSQM0101,TSQM0101,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5253,TSQM0102,TSQM0102,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5254,TSQM0103,TSQM0103,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5255,TSQM0104,TSQM0104,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5256,TSQM0105,TSQM0105,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5257,TSQM0106,TSQM0106,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5258,TSQM0107,TSQM0107,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5259,TSQM0108,TSQM0108,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5260,TSQM0109,TSQM0109,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5261,TSQM0110,TSQM0110,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5262,TSQM0111,TSQM0111,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5263,TSQM0112,TSQM0112,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5264,TSQM0113,TSQM0113,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5265,TSQM0114,TSQM0114,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5266,UPD101,UPD101,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5267,UPD102,UPD102,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5268,UPD103,UPD103,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5269,UPD104,UPD104,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5270,UPD105,UPD105,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5271,UPD106,UPD106,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5272,UPD107,UPD107,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5273,UPD108,UPD108,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5274,UPD109,UPD109,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5275,UPD110,UPD110,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5276,UPD111,UPD111,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5277,UPD112,UPD112,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5278,UPD113,UPD113,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5279,UPD114,UPD114,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5280,UPD115,UPD115,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5281,UPD116,UPD116,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5282,UPD117,UPD117,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5283,UPD118,UPD118,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5284,UPD119,UPD119,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5285,UPD120A,UPD120A,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5286,UPD120B,UPD120B,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5287,UPD120C,UPD120C,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5288,UPD120D,UPD120D,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5289,UPD120E,UPD120E,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5290,UPD121A,UPD121A,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5291,UPD121B,UPD121B,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5292,UPD122A,UPD122A,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5293,UPD122B,UPD122B,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5294,UPD122C,UPD122C,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5295,UPD122D,UPD122D,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5296,UPD122E,UPD122E,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5297,UPD123A,UPD123A,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5298,UPD123B,UPD123B,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5299,UPD124A,UPD124A,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5300,UPD124B,UPD124B,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5301,UPD125A,UPD125A,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5302,UPD125B,UPD125B,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5303,UPD126A,UPD126A,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5304,UPD126B,UPD126B,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5305,UPD127,UPD127,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5306,UPD128,UPD128,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5307,UPD129,UPD129,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5308,UPD130,UPD130,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5309,UPD131,UPD131,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5310,UPD132,UPD132,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5311,UPD133,UPD133,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5312,UPD134,UPD134,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5313,UPD135,UPD135,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5314,UPD136,UPD136,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5315,UPD137,UPD137,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5316,UPD138,UPD138,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5317,UPD139,UPD139,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5318,UPD140,UPD140,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5319,UPD141,UPD141,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5320,UPD142,UPD142,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5321,UPD142A,UPD142A,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5322,UPD142B,UPD142B,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5323,UPD142C,UPD142C,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5324,UPD142D,UPD142D,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5325,UPD142E,UPD142E,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5326,UPD142F,UPD142F,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5327,UPD143,UPD143,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5328,UPD144A,UPD144A,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5329,UPD144B,UPD144B,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5330,UPD145,UPD145,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5331,UPD146,UPD146,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5332,UPD147,UPD147,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5333,UPD148,UPD148,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5334,UPS0101,UPS0101,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5335,WPAI0101,WPAI0101,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5336,WPAI0102,WPAI0102,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5337,WPAI0103,WPAI0103,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5338,WPAI0104,WPAI0104,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5339,WPAI0105,WPAI0105,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5340,WPAI0106,WPAI0106,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5341,WD4A1,WD4A1,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5342,WD4A2,WD4A2,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5343,WD4A3,WD4A3,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5344,WD4A4,WD4A4,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5345,WD4A5,WD4A5,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5346,WD4D1_2,WD4D1_2,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5347,WD4D1_3,WD4D1_3,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5348,WD4D1_5,WD4D1_5,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5349,WD4D1_6,WD4D1_6,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5350,WD4D2_2,WD4D2_2,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5351,WD4D2_3,WD4D2_3,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5352,WD4D2_4,WD4D2_4,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5353,WD4D3_3,WD4D3_3,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5354,WD4D3_4,WD4D3_4,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5355,WD4D4_3,WD4D4_3,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5356,WD4D4_4,WD4D4_4,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5357,WD4D4_5,WD4D4_5,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5358,WD4D5_01,WD4D5_01,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5359,WD4D5_02,WD4D5_02,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5360,WD4D5_10,WD4D5_10,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5361,WD4D5_2,WD4D5_2,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5362,WD4D5_3,WD4D5_3,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5363,WD4D5_4,WD4D5_4,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5364,WD4D5_6,WD4D5_6,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5365,WD4D5_7,WD4D5_7,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5366,WD4D5_8,WD4D5_8,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5367,WD4D5_9,WD4D5_9,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5368,WD4D6_2,WD4D6_2,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5369,WD4D6_3,WD4D6_3,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5370,WD4D6_4,WD4D6_4,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5371,WD4D6_6,WD4D6_6,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5372,WD4D6_7,WD4D6_7,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5373,WD4D6_8,WD4D6_8,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5374,WD4F5,WD4F5,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5375,WD4H1,WD4H1,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5376,WD4H2,WD4H2,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5377,WD4H3,WD4H3,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5378,WD4S1,WD4S1,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5379,WD4S10,WD4S10,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5380,WD4S11,WD4S11,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5381,WD4S12,WD4S12,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5382,WD4S2,WD4S2,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5383,WD4S3,WD4S3,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5384,WD4S4,WD4S4,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5385,WD4S5,WD4S5,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5386,WD4S6,WD4S6,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5387,WD4S7,WD4S7,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5388,WD4S8,WD4S8,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5389,WD4S9,WD4S9,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5390,WD1A1,WD1A1,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5391,WD1A2,WD1A2,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5392,WD1A3,WD1A3,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5393,WD1A4,WD1A4,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5394,WD1A5,WD1A5,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5395,WD1F5,WD1F5,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5396,WD1H1,WD1H1,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5397,WD1H2,WD1H2,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5398,WD1H3,WD1H3,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5399,WD1S1,WD1S1,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5400,WD1S10,WD1S10,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5401,WD1S11,WD1S11,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5402,WD1S12,WD1S12,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5403,WD1S2,WD1S2,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5404,WD1S3,WD1S3,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5405,WD1S4,WD1S4,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5406,WD1S5,WD1S5,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5407,WD1S6,WD1S6,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5408,WD1S7,WD1S7,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5409,WD1S8,WD1S8,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5410,WD1S9,WD1S9,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5411,WD2H1,WD2H1,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5412,WD2H2,WD2H2,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5413,WD2H3,WD2H3,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5414,WD2H4,WD2H4,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5415,WD2S1,WD2S1,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5416,WD2S10,WD2S10,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5417,WD2S11,WD2S11,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5418,WD2S12,WD2S12,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5419,WD2S2,WD2S2,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5420,WD2S3,WD2S3,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5421,WD2S4,WD2S4,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5422,WD2S5,WD2S5,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5423,WD2S6,WD2S6,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5424,WD2S7,WD2S7,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5425,WD2S8,WD2S8,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5426,WD2S9,WD2S9,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5427,WD3H1,WD3H1,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5428,WD3H2,WD3H2,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5429,WD3H3,WD3H3,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5430,WD3S1,WD3S1,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5431,WD3S10,WD3S10,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5432,WD3S11,WD3S11,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5433,WD3S12,WD3S12,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5434,WD3S2,WD3S2,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5435,WD3S3,WD3S3,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5436,WD3S4,WD3S4,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5437,WD3S5,WD3S5,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5438,WD3S6,WD3S6,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5439,WD3S7,WD3S7,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5440,WD3S8,WD3S8,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5441,WD3S9,WD3S9,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5442,WD5A1,WD5A1,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5443,WD5A2,WD5A2,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5444,WD5A3,WD5A3,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5445,WD5A4,WD5A4,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5446,WD5A5,WD5A5,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5447,WD5D1_1,WD5D1_1,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5448,WD5D1_2,WD5D1_2,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5449,WD5D1_3,WD5D1_3,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5450,WD5D1_4,WD5D1_4,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5451,WD5D1_5,WD5D1_5,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5452,WD5D1_6,WD5D1_6,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5453,WD5D2_1,WD5D2_1,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5454,WD5D2_2,WD5D2_2,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5455,WD5D2_3,WD5D2_3,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5456,WD5D3_1,WD5D3_1,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5457,WD5D3_2,WD5D3_2,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5458,WD5D3_3,WD5D3_3,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5459,WD5D3_4,WD5D3_4,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5460,WD5D4_1,WD5D4_1,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5461,WD5D4_2,WD5D4_2,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5462,WD5D4_3,WD5D4_3,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5463,WD5D4_4,WD5D4_4,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5464,WD5D4_5,WD5D4_5,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5465,WD5D5_01,WD5D5_01,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5466,WD5D5_02,WD5D5_02,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5467,WD5D5_1,WD5D5_1,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5468,WD5D5_10,WD5D5_10,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5469,WD5D5_2,WD5D5_2,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5470,WD5D5_3,WD5D5_3,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5471,WD5D5_4,WD5D5_4,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5472,WD5D5_5,WD5D5_5,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5473,WD5D5_6,WD5D5_6,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5474,WD5D5_7,WD5D5_7,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5475,WD5D5_8,WD5D5_8,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5476,WD5D5_9,WD5D5_9,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5477,WD5D6_1,WD5D6_1,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5478,WD5D6_2,WD5D6_2,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5479,WD5D6_3,WD5D6_3,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5480,WD5D6_4,WD5D6_4,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5481,WD5D6_5,WD5D6_5,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5482,WD5D6_6,WD5D6_6,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5483,WD5D6_7,WD5D6_7,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5484,WD5D6_8,WD5D6_8,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5485,WD5F5,WD5F5,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5486,WD5H1,WD5H1,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5487,WD5H2,WD5H2,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5488,WD5H3,WD5H3,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5489,WD5SD2_4,WD5SD2_4,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5490,WD5SD2_5,WD5SD2_5,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5491,WD6D1_1,WD6D1_1,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5492,WD6D1_2,WD6D1_2,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5493,WD6D1_3,WD6D1_3,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5494,WD6D1_4,WD6D1_4,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5495,WD6D1_5,WD6D1_5,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5496,WD6D1_6,WD6D1_6,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5497,WD6D2_1,WD6D2_1,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5498,WD6D2_2,WD6D2_2,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5499,WD6D2_3,WD6D2_3,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5500,WD6D3_1,WD6D3_1,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5501,WD6D3_2,WD6D3_2,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5502,WD6D3_3,WD6D3_3,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5503,WD6D3_4,WD6D3_4,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5504,WD6D4_1,WD6D4_1,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5505,WD6D4_2,WD6D4_2,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5506,WD6D4_3,WD6D4_3,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5507,WD6D4_4,WD6D4_4,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5508,WD6D4_5,WD6D4_5,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5509,WD6D5_1,WD6D5_1,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5510,WD6D5_2,WD6D5_2,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5511,WD6D5_3,WD6D5_3,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5512,WD6D5_4,WD6D5_4,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5513,WD6D5_5,WD6D5_5,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5514,WD6D5_6,WD6D5_6,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5515,WD6D5_7,WD6D5_7,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5516,WD6D5_8,WD6D5_8,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5517,WD6D6_1,WD6D6_1,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5518,WD6D6_2,WD6D6_2,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5519,WD6D6_3,WD6D6_3,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5520,WD6D6_4,WD6D6_4,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5521,WD6D6_5,WD6D6_5,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5522,WD6D6_6,WD6D6_6,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5523,WD6D6_7,WD6D6_7,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5524,WD6D6_8,WD6D6_8,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5525,WD6H1,WD6H1,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5526,WD6H2,WD6H2,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5527,WD6H3,WD6H3,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5528,WD6H4,WD6H4,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5529,WD6SD2_4,WD6SD2_4,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5530,WD6SD2_5,WD6SD2_5,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5531,WD7D1_1,WD7D1_1,text,SDTM Terminology,10/6/2014,,,,,character
QSTESTCD,5532,WD7D1_2,WD7D1_2,text,SDTM Terminology,10/6/2014,,,,,character
